CAPENT_ID	TIPO_CAPITOLO	ANNO_ESERCIZIO	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DESCRIZIONE	DESCRIZIONE_ARTICOLO	TITOLO	TIPOLOGIA	CATEGORIA	PDC_FIN_QUARTO	PDC_FIN_QUINTO	NOTE	FLAG_RILEVANTE_IVA	FLAG_PER_MEMORIA	TIPO_FINANZIAMENTO	TIPO_VINCOLO	TIPO_FONDO	SIOPE_LIVELLO_1	SIOPE_LIVELLO_2	SIOPE_LIVELLO_3	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	CLASSIFICATORE_6	CLASSIFICATORE_7	CLASSIFICATORE_8	CLASSIFICATORE_9	CLASSIFICATORE_10	CLASSIFICATORE_11	CLASSIFICATORE_12	CLASSIFICATORE_13	CLASSIFICATORE_14	CLASSIFICATORE_15	CENTRO_RESP	CDC	CLASSE_CAPITOLO	FLAG_ACCERTABILE	STANZIAMENTO_INIZIALE	STANZIAMENTO_INIZIALE_RES	STANZIAMENTO_INIZIALE_CASSA	STANZIAMENTO	STANZIAMENTO_RES	STANZIAMENTO_CASSA	STANZIAMENTO_INIZIALE_ANNO2	STANZIAMENTO_ANNO2	STANZIAMENTO_INIZIALE_ANNO3	STANZIAMENTO_ANNO3	FL_MIGRATO	DATA_INS	ENTE_PROPRIETARIO_ID
1743	CAP-EG	2016	12000	0	1	EX12000 - IMPOSTA MUNICIPALE PROPRIA (I.M.U.)		1000000	1010100	1010106	E.1.01.01.06.000			N	N																						030		STD	S	0	0	0	10370000	836878,76	11206878,76	0	10370000	0	0	N	03/02/2016 10:37:04	30
1744	CAP-EG	2016	13000	0	1	EX13000 - GETTITO DERIVANTE DA VERIFICHE E CONTROLLI SU IMPOSTA MUNICIPALE PROPRIA (I.M.U.)		1000000	1010100	1010106	E.1.01.01.06.000			N	N																						030		STD	S	0	0	0	500000	1976123,19	2476123,19	0	500000	0	0	N	03/02/2016 10:37:04	30
1938	CAP-EG	2016	795003	0	1	EX795003 - RIMBORSO PER SERVIZI DI COMMISSIONE ELETTORALE CIRCONDARIALE-C.E.C.- CAP. SPESA 434/0		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						020		STD	S	0	0	0	5000	4095,72	9095,72	0	5000	0	0	N	03/02/2016 10:37:04	30
1926	CAP-EG	2016	1269000	0	1	EX1269000 - CONTRIBUTO DA PRIVATI PER EQUO INDENNIZZO PER ATTIVITA' DI TUTELA 		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	3000	0	3000	0	3000	0	0	N	03/02/2016 10:37:04	30
1879	CAP-EG	2016	711000	0	1	EX711000 - PROVENTI PER ISTRUTTORIA RILASCIO PERMESSI ED AUTORIZZAZIONI C.D.S (FIN. CAP. SPESA 1277000).		3000000	3010000	3010200	E.3.01.02.01.000			N	N																						090		STD	S	0	0	0	2000	0	2000	0	2000	0	0	N	03/02/2016 10:37:04	30
1976	CAP-EG	2016	1765005	0	1	EX1765005 - CONTRIBUTO REGIONALE POR/FESR 2007-2013 LAVORI DI RIQUALIFICAZIONE PIAZZA AMEDEO IX E FOSSATO DEL PALAZZO VISCONTEO.		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						060		STD	S	0	0	0	0	264367,75	264367,75	0	0	0	0	N	03/02/2016 10:37:04	30
1961	CAP-EG	2016	1776000	0	1	EX1776000 - VALORIZZAZIONE DEL PATRIMONIO STORICO CULTURALE DELLA CITTA DI VERCELLI E DEL TERRITORIO DELLA "TERRA DI MEZZO" (FIN.CAP.7668001)		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						050		STD	S	0	0	0	180000	200000	380000	0	0	0	0	N	03/02/2016 10:37:04	30
2016	CAP-EG	2016	1584004	0	1	EX1584004 - DEVOLUZIONE MUTUI CASSA DD.PP. 		6000000	6030000	6030100	E.6.03.01.04.000			N	N																						030		STD	S	0	0	0	10930,92	148051,66	158982,58	0	0	0	0	N	03/02/2016 10:37:04	30
1763	CAP-EG	2016	26000	0	1	EX26000 - COMPARTECIPAZIONE ALL'ATTIVITA' DI ACCERTAMENTO FISCALE CON AGENZIA DELLE ENTRATE		1000000	1010400	1010499	E.1.01.01.99.000			N	N																						030		STD	S	0	0	0	10000	0	10000	0	10000	0	0	N	03/02/2016 10:37:04	30
1785	CAP-EG	2016	483003	0	1	EX483003 - CONTRIBUTO REGIONALE PER LA REALIZZAZIONE DI INTERVENTI PER LA CONCILIAZIONE DI TEMPI DI VITA E LAVORO - FIN. CAP. 4365/1		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						050		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1971	CAP-EG	2016	1744001	0	1	EX1744001 - CONTRIBUTO REGIONALE PER SISTEMAZIONE DEL TORRENTE SESIETTA E COMPLETAMENTO RETICOLO IDROGRAFICO MINORE 		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						060		STD	S	0	0	0	185000	0	185000	0	0	0	0	N	03/02/2016 10:37:04	30
1964	CAP-EG	2016	1568000	0	1	EX1568000 - CONTRIBUTO PROVINCIALE PER MISURE DI COMPENSAZIONE AMBIENTALE - FONDI CIPE - 		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						050		STD	S	0	0	0	0	127101	127101	0	0	0	0	N	03/02/2016 10:37:04	30
1788	CAP-EG	2016	408000	0	1	EX408000 - CONTRIBUTI PER ATTIVAZIONE PIT - CORRELATO A SPESA CAP. 2606/0		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						050		STD	S	0	0	0	0	846,66	846,66	0	0	0	0	N	03/02/2016 10:37:04	30
1811	CAP-EG	2016	515001	0	1	EX515001 - CONTRIBUTO DA FONDAZIONE CASSA DI RISPARMIO DI VERCELLI PER "FABBRICA VERCELLI"(FIN. CAP. SPESA 3676000).		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1832	CAP-EG	2016	611000	0	1	EX611000 - CONTRIBUTO REGIONE PIEMONTE PER ACQUISTO MATERIALE BIBLIOGRAFICO PER ENTI DELLA PIANA VERCELLESE - FIN. CAP. SPESA 2125000		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						080		STD	S	0	0	0	6100	13651,01	19751,01	0	6100	0	0	N	03/02/2016 10:37:04	30
1853	CAP-EG	2016	551000	0	1	EX551000 - CONTRIBUTO INPS PER SERVIZI PRIMA INFANZIA EX L. 92 DEL 28/6/2012 - FIN. CAP. SPESA N.3885/0		2000000	2010100	2010102	E.2.01.01.03.000			N	N																						070		STD	S	0	0	0	10000	0	10000	0	10000	0	0	N	03/02/2016 10:37:04	30
1927	CAP-EG	2016	429000	0	1	EX429000 - FONDO PER CONTRIBUTI SOCIO ASSISTENZIALI NON EROGATI AD UTENTI - CORRELATO A CAP. SPESA 3570000		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	5000	0	5000	0	5000	0	0	N	03/02/2016 10:37:04	30
1944	CAP-EG	2016	430000	0	1	EX430000 - CONTRIBUTO DA FORMATER PER PROGETTO SUPPORTO FORMATIVO -  FINANZIA CAPITOLO SPESA 3567/0		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	3733,6	7467,2	11200,8	0	3733,6	0	0	N	03/02/2016 10:37:04	30
1765	CAP-EG	2016	170001	0	1	EX170001 - FONDO DI SOLIDARIETA'		1000000	1030100	1030101	E.1.03.01.01.000			N	N																						030		STD	S	0	0	0	823442,71	105611,33	929054,04	0	823442,71	0	0	N	03/02/2016 10:37:04	30
1771	CAP-EG	2016	205000	0	1	EX205000 - FONDO STATO PER RIMBORSO ESENZIONI IMU EX D.L. 102/2013		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						030		STD	S	0	0	0	282104,49	0	282104,49	0	282104,49	0	0	N	03/02/2016 10:37:04	30
1855	CAP-EG	2016	375000	0	1	EX375000 - CONTRIBUTO EUROPEO PER PROGETTO "EUROPE DIRECT". FIN. CAP. SPESA 408000 E 409000		2000000	2010500	2010501	E.2.01.05.01.000			N	N																						040		STD	S	0	0	0	25000	7500	32500	0	25000	0	0	N	03/02/2016 10:37:04	30
1749	CAP-EG	2016	10000140	0	1	EX83001 - CONTRIBUTO PROVINCIALE SU TASSA RIFIUTI		1000000	1010100	1010151	E.1.01.01.51.000			N	N																						030		STD	S	0	0	0	442500	240338,27	682838,27	0	442500	0	0	N	03/02/2016 10:37:04	30
1828	CAP-EG	2016	406006	0	1	EX406006 - CONTRIBUTO ASL 11 PER ASILI NIDO.		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	88000	88000	0	0	0	0	N	03/02/2016 10:37:04	30
1772	CAP-EG	2016	205001	0	1	EX205001 - FONDO STATO PER RIMBORSO I.M.U. IMMOBILI COMUNALI		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1774	CAP-EG	2016	201005	0	1	EX201005 - FONDO STATO PER RIMBORSO FSR 2012		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1905	CAP-EG	2016	1011002	0	1	EX1011002 - DISTRIBUZIONE STRAORDINARIA DI UTLI AZIENDE PARTECIPATE 		3000000	3040000	3040300	E.3.04.03.01.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1750	CAP-EG	2016	10000260	0	1	EX85000 - TARI-TASSA RIFIUTI		1000000	1010100	1010151	E.1.01.01.51.000			N	N																						030		STD	S	0	0	0	8590000	2730939,32	11320939,32	0	8590000	0	0	N	03/02/2016 10:37:04	30
1760	CAP-EG	2016	86000	0	1	EX86000 - TASSA SUI SERVIZI-TASI		1000000	1010100	1010176	E.1.01.01.76.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
2004	CAP-EG	2016	1461001	0	1	EX1461001 - CONTRIBUTO DA PRIVATI PER REALIZZAZIONE INTERVENTI PREVISTI DAL "PUC L2" TANGENZIALE NODO VIA TORINO		4000000	4030000	4030400	E.4.05.04.99.000			N	N																						050		STD	S	0	0	0	10000	0	10000	0	10000	0	0	N	03/02/2016 10:37:04	30
2006	CAP-EG	2016	1765010	0	1	EX1765010 - CONTRIBUTO DA PRIVATI PER ACQUISTO VEICOLI (FIN.CAP. 6958002)		4000000	4050000	4050400	E.4.05.04.99.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1977	CAP-EG	2016	1777000	0	1	EX1777000 - CONTRIBUTO REGIONALE PER INTERVENTI SU IMPIANTI SPORTIVI 		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						060		STD	S	0	0	0	0	215392	215392	0	0	0	0	N	03/02/2016 10:37:04	30
1965	CAP-EG	2016	1569000	0	1	EX1569000 - CONTRIBUTO DA ALTRI ENTI DEL SETTORE PUBBLICO PER INTERVENTO DI MIGLIORAMENTO FUNZIONALE MANICA EX SANTA CHIARA		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						050		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1929	CAP-EG	2016	628000	0	1	EX628000 - CONTRIBUTO DALLA FONDAZIONE CASSA DI RISPARMIO DI VERCELLI PER INTERVENTI A SOSTEGNO DI SOGGETTI IN CONDIZIONI DI DISAGIO - CORRELATO A SPESA CAP. 3768002		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	0	120000	120000	0	0	0	0	N	03/02/2016 10:37:04	30
1775	CAP-EG	2016	205002	0	1	EX205002 - FONDO STATO PER RISTORO TASI		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1778	CAP-EG	2016	263000	0	1	EX263000 - CONTRIBUTO STATALE PER ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						070		STD	S	0	0	0	7300	0	7300	0	7300	0	0	N	03/02/2016 10:37:04	30
1800	CAP-EG	2016	348004	0	1	EX348004 - CONTRIBUTO REGIONALE PER PRESTAZIONI DOMICILIARI IN LUNGO-ASSISTENZA		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	80693,09	80693,09	0	0	0	0	N	03/02/2016 10:37:04	30
1854	CAP-EG	2016	531001	0	1	EX531001 - CONTRIBUTO INPS PER PROGETTO HOME CARE PREMIUM		2000000	2010100	2010103	E.2.01.01.03.000			N	N																						070		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1821	CAP-EG	2016	602000	0	1	EX602000 - CONTRIBUTO DA COMUNI PER ATTIVITA' UFFICIO TUTELA (FIN. QUOTA PARTE CAP. 3829001)		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	6774	0	6774	0	6774	0	0	N	03/02/2016 10:37:04	30
1931	CAP-EG	2016	748000	0	1	EX748000 - CONTRIBUTO DA DITTA M.L.G. PER CARBURANTE AUTO IN COMODATO		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	0	1500	1500	0	0	0	0	N	03/02/2016 10:37:04	30
1766	CAP-EG	2016	170003	0	1	EX170003 - FONDO SOLIDARIETA' UNA TANTUM		1000000	1030100	1030101	E.1.03.01.01.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1776	CAP-EG	2016	262000	0	1	EX262000 - CONTRIBUTO DALLO STATO ONERI PER ACCERTAMENTI MEDICO LEGALI PER ASSENZE PER MALATTIA		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						040		STD	S	0	0	0	350	0	350	0	350	0	0	N	03/02/2016 10:37:04	30
1801	CAP-EG	2016	348005	0	1	EX348005 - CONTRIBUTO REGIONALE PER PRESTAZIONI D.G.R. 39 E 56		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	364394,8	303090,18	667484,98	0	364394,8	0	0	N	03/02/2016 10:37:04	30
1939	CAP-EG	2016	918001	0	1	EX918001 - FONDO LASCITO AVV.FERRARIS PER CONCORSO "G.B.VIOTTI"		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	15000	21000	36000	0	15000	0	0	N	03/02/2016 10:37:04	30
1928	CAP-EG	2016	429001	0	1	EX429001 - FONDO DI SOLIDARIETA' DA VERCELLI AMICA PER SERVIZI SOCIO ASSISTENZIALI.		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1802	CAP-EG	2016	348007	0	1	EX348007 - CONTRIBUTO REGIONALE PER PRESTAZIONI DOMICILIARI PER ANZIANI NON AUTOSUFFICIENTI 		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	400000	674043,01	1074043,01	0	400000	0	0	N	03/02/2016 10:37:04	30
1986	CAP-EG	2016	1788000	0	1	EX1788000 - CONTRIBUTO STATALE INTERVENTI DI ADEGUAMENTO E RIQUALIFICAZIONE DI EDIFICI SCOLASTICI (FONDI FESR)		4000000	4020000	4020500	E.4.02.05.03.000			N	N																						060		STD	S	0	0	0	0	150878,78	150878,78	0	0	0	0	N	03/02/2016 10:37:04	30
1978	CAP-EG	2016	1778000	0	1	EX1778000 - CONTRIBUTO REGIONALE PER INTERVENTI DI RIFACIMENTO COPEERTURA E BONIFICA AMIANTO DI EDIFICI SCOLASTICI		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						060		STD	S	0	0	0	0	77436,39	77436,39	0	0	0	0	N	03/02/2016 10:37:04	30
2011	CAP-EG	2016	1765011	0	1	EX1765011 - CONTRIBUTO DA PRIVATI PER ACQUISTO ARREDI PER LOCALI CON DESTINAZIONE SOCIO ASSISTENZIALE.		4000000	4050000	4050400	E.4.05.04.99.000			N	N																						070		STD	S	0	0	0	0	25000	25000	0	0	0	0	N	03/02/2016 10:37:04	30
131301	CAP-EG	2016	14000	0	1	EX14000 - IMPOSTA MUNICIPALE SECONDARIA		1000000	1010100	1010106	E.1.01.01.54.000			N	N																						030		STD	S	0	0	0	1300000	0	1300000	0	1300000	0	0	N	03/02/2016 10:37:04	30
1992	CAP-EG	2016	1360008	0	1	EX1360008 - INTROITO PER CESSIONE BENI PATRIMONIALI CON CONTESTUALE RIDUZIONE PRESTITO FLESSIBILE POS.N. 4546800/10.		4000000	4040000	4040100	E.4.04.01.08.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
2012	CAP-EG	2016	1596000	0	1	EX1596000 - CONTRIBUTO DA PRIVATI PER ACQUISTO ATTREZZATURE SCOLASTICHE		4000000	4050000	4050400	E.4.05.04.99.000			N	N																						080		STD	S	0	0	0	0	1500	1500	0	0	0	0	N	03/02/2016 10:37:04	30
1759	CAP-EG	2016	15000	0	1	EX15000 - IMPOSTA UNICA COMUNALE - TASI		1000000	1010100	1010176	E.1.01.01.76.000			N	N																						030		STD	S	0	0	0	4630000	24006,69	4654006,69	0	4630000	0	0	N	03/02/2016 10:37:04	30
2005	CAP-EG	2016	1488000	0	1	EX1488000 - CONTRIBUTO DA PRIVATI PER MANUTENZIONE STRAORDINARIA S. ANDREA 		4000000	4030000	4030400	E.4.05.04.99.000			N	N																						060		STD	S	0	0	0	0	36000	36000	0	0	0	0	N	03/02/2016 10:37:04	30
2010	CAP-EG	2016	1510000	0	1	EX1510000 - CONTRIBUTO DA PRIVATI PER ACQUISTO DEFIBRILLATORI  PER "PROGETTO VIVA" - FIN. CAP. 6926000		4000000	4050000	4050400	E.4.05.04.99.000			N	N																						070		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1835	CAP-EG	2016	624002	0	1	EX624002 - CONTRIBUTO REGIONALE PER AZIONI DI POLITICA ATTIVA DEL LAVORO PER PROGETTI DI PUBBLICA UTILITA' - FINANZIA CAP. SPESA 3689000-3689001		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						080		STD	S	0	0	0	0	38968,2	38968,2	0	0	0	0	N	03/02/2016 10:37:04	30
251650	CAP-EG	2016	1762002	0	1	CONTRIBUTO REGIONALE PER PTI TERRA DI MEZZO - INTERVENTO MOVICENTRO VERCELLI 		4000000	4030000	4031000	E.4.03.10.02.000			N	N																						050		STD	S	0	0	0	0	398659	398659	0	0	0	0	N	03/02/2016 10:37:04	30
1881	CAP-EG	2016	759000	0	1	EX759000 - TRASFERIMENTO DA MUSEO LEONE INTROITO BIGLIETTI RELATIVI AL CIVICO MUSEO BRUZZA		3000000	3010000	3010300	E.3.01.02.01.000			N	N																						080		STD	S	0	0	0	1000	0	1000	0	1000	0	0	N	03/02/2016 10:37:04	30
1936	CAP-EG	2016	545000	0	1	EX545000 - CONTRIBUTO DELLA FONDAZIONE CASSA DI RISPARMIO PER INTERVENTI DI ASSSISTENZA ALL'AUTONOMIA SCOLASTICA		3000000	3050000	3050200	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	100000	80000	180000	0	100000	0	0	N	03/02/2016 10:37:04	30
1852	CAP-EG	2016	471003	0	1	EX471003 - CONTRIBUTO REGIONALE PER TRASPORTI (FINANZIA DEL CAP. 4815/1)		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						090		STD	S	0	0	0	0	250000	250000	0	0	0	0	N	03/02/2016 10:37:04	30
1984	CAP-EG	2016	1451001	0	1	EX1451001 - INTROITO DA PRIVATI DI SOMME DERIVANTI DA RIMBORSO DANNI SU IMMOBILE "PALAZZO CENTORIS"		4000000	4020000	4020300	E.4.02.03.03.000			N	N																						060		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312765	CAP-EG	2016	552000	0	1	EX552000 - IVA SPLIT PAYMENT (ATTIVITA' COMMERCIALE) FIN. CAP. 4771000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	150000	970,63	150970,63	0	150000	0	0	N	03/02/2016 10:37:04	30
312777	CAP-EG	2016	1621000	0	1	EX1621000 - IVA SPLIT PAYMENT (ATTIVITA' ISTITUZIONALE) FIN. CAP. 8961000		9000000	9020000	9029900	E.9.02.99.99.000			N	N																						030		STD	S	0	0	0	10000000	0	10000000	0	10000000	0	0	N	03/02/2016 10:37:04	30
312760	CAP-EG	2016	1243000	0	1	EX1243000 - SANZIONI EX ART. 38, COMMA 2 BIS DEL DLGS 163/2006		3000000	3020000	3020300	E.3.02.03.99.000			N	N																						060		STD	S	0	0	0	2000	0	2000	0	2000	0	0	N	03/02/2016 10:37:04	30
312755	CAP-EG	2016	578002	0	1	EX578002 - CONTRIBUTO REGIONALE PER AZIONI DI POLITICA ATTIVA DEL LAVORO PER PROGETTI DI PUBBLICA UTILITA' - ARCHIVIO SOCIALE DIGITALE		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	5227,4	5227,4	0	0	0	0	N	03/02/2016 10:37:04	30
312781	CAP-EG	2016	331002	0	1	EX331002 - CONTRIBUTO REGIONALE PER AZIONI DI CONTRASTO AL FENOMENO DI VIOLENZA SULLE DONNE		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	20000	20000	0	0	0	0	N	03/02/2016 10:37:04	30
312754	CAP-EG	2016	336011	0	1	EX336011 - CONTRIBUTO REGIONALE PER AFFIDI FAMIGLIARI - QUOTA PARTE CAP. SPESA 3976000		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	0	782,45	782,45	0	0	0	0	N	03/02/2016 10:37:04	30
312758	CAP-EG	2016	617001	0	1	EX617001 - PROGETTO "MEETYOUNGCTS-SOCIAL INNOVATION" PARTECIPAZIONE PER I GIOVANI DEI COMUNI ITALIANI FIN. CAP. 2566000		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						080		STD	S	0	0	0	0	69750	69750	0	0	0	0	N	03/02/2016 10:37:04	30
312782	CAP-EG	2016	4000	0	1	EX4000 - FONDO PLURIENNALE VINCOLATO - PARTE CORRENTE					E.0.01.01.02.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312783	CAP-EG	2016	5000	0	1	EX5000 - FONDO PLURIENNALE VINCOLATO - PARTE CAPITALE					E.0.01.01.03.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312779	CAP-EG	2016	14001	0	1	EX14001 - IMPOSTA MUNICIPALE SECONDARIA - VERIFICHE E CONTROLLI		1000000	1010100	1010106	E.1.01.01.54.000			N	N																						030		STD	S	0	0	0	0	0	0	0	25000	0	0	N	03/02/2016 10:37:04	30
312752	CAP-EG	2016	15001	0	1	EX15001 - IMPOSTA UNICA COMUNALE TASI - VERIFICHE E CONTROLLI		1000000	1010100	1010106	E.1.01.01.76.000			N	N																						030		STD	S	0	0	0	20000	15586,96	35586,96	0	20000	0	0	N	03/02/2016 10:37:04	30
312750	CAP-EG	2016	899001	0	1	EX899001 - CONTRIBUTO REGIONALE PER AGENZIA SOCIALE - FIN. CAP. 3795		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	62056,64	62056,64	124113,28	0	62056,64	0	0	N	03/02/2016 10:37:04	30
312751	CAP-EG	2016	899002	0	1	EX899002 - CONTRIBUTO REGIONALE PER MOROSITA' INCOLPEVOLE - FIN CAP. 3797000		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						070		STD	S	0	0	0	78058,29	78058,29	156116,58	0	78058,29	0	0	N	03/02/2016 10:37:04	30
312756	CAP-EG	2016	496001	0	1	EX496001 - CONTRIBUTO REGIONALE PER LAVORI DI MANUTENZIONE ORDINARIA IDRAULICA DEL COLATORE SORGIANINO - FIN. CAP. 666 		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						060		STD	S	0	0	0	0	20000	20000	0	0	0	0	N	03/02/2016 10:37:04	30
312757	CAP-EG	2016	624003	0	1	EX624003 - CONTRIBUTO REGIONALE PER AZIONI DI POLITICA ATTIVA DEL LAVORO PER PROGETTI DI PUBBLICA UTILITA'		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						080		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312764	CAP-EG	2016	545001	0	1	EX545001 - CONTRIBUTO DA FONDAZIONE CASSA DI RISPARMIO PER ATTIVITA' SOCIALE		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	50000	40000	90000	0	50000	0	0	N	03/02/2016 10:37:04	30
312778	CAP-EG	2016	700005	0	1	EX700005 - PROVENTI DEI SERVIZI CIMITERIALI URBANI - CONCESSIONI		3000000	3010000	3010100	E.3.01.01.01.000			N	N																						040		STD	S	0	0	0	180000	0	180000	0	180000	0	0	N	03/02/2016 10:37:04	30
312759	CAP-EG	2016	1242000	0	1	EX1242000 - RIMBORSO DA AUTORITA' PER ENERGIA ELETTRICA E GAS PER ATTIVITA' DI GESTIONE DELLE DOMANDE DI AGEVOLAZIONE BONUS ELETTRICO E GAS  - FIN CAP 3870000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	14247,68	8000	22247,68	0	14247,68	0	0	N	03/02/2016 10:37:04	30
312761	CAP-EG	2016	1244000	0	1	EX1244000 - RIMBORSI PROCEDURA GAS  - FIN. CAP. 4500000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	0	7219,28	7219,28	0	0	0	0	N	03/02/2016 10:37:04	30
312762	CAP-EG	2016	1245000	0	1	EX1245000 - RIMBORSO PROCEDURA FUSIONE ATENA - FIN. CAP. 4501000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312763	CAP-EG	2016	1246000	0	1	EX1246000 - RIMBORSO FONDO CASSA DA "VERCELLI E I SUOI EVENTI"		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312766	CAP-EG	2016	741000	0	1	EX741000 - CONTRIBUTO DA PRIVATI PER BIENNALE ITALIA - CINA - FIN. CAP. 2567000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	0	37000	37000	0	0	0	0	N	03/02/2016 10:37:04	30
312767	CAP-EG	2016	742000	0	1	EX742000 - CONTRIBUTO FONDAZIONE CASSA DI RISPARMIO DI VERCELLI PER PROGETTO DI VALORIZZAZIONE E PROMOZIONE ABBAZIA S. ANDREA  - I LUOGHI DEL CUORE FAI - FIN. CAP. 2568000		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	0	3000	3000	0	0	0	0	N	03/02/2016 10:37:04	30
312780	CAP-EG	2016	1461002	0	1	EX1461002 - CONTRIBUTO DA PRIVATI PER TORRE DELL'ANGELO - INTERVENTI DI RESTAURO CONSERVATIVO (FIN. CAP. 6986004)		4000000	4020000	4020300	E.4.02.03.03.000			N	N																						060		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
